REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (hectares),Total farm value (dollars)
1967,AB,"Wheat, all",59.0,1530.0,3946000.0,2582000.0,233450
1967,BC,Barley,43.0,1135.0,82700.0,72800.0,3572
1967,BC,Canola (rapeseed),84.0,555.0,3400.0,6100.0,286
1967,BC,Corn for silage,8.8,38570.0,108000.0,2800.0,952
1967,BC,Flaxseed,111.0,635.0,350.0,550.0,39
1967,BC,Mixed grains,62.0,2190.0,4600.0,2100.0,287
1967,BC,Oats,46.0,1420.0,38600.0,27200.0,1775
1967,BC,"Peas, dry",75.0,1250.0,1000.0,800.0,75
1967,BC,"Rye, all",43.0,1845.0,2400.0,1300.0,103
1967,BC,Tame hay,26.5,5480.0,998000.0,182000.0,26400
1967,BC,"Wheat, all",59.0,1400.0,57200.0,40900.0,3360
1967,CA,Barley,40.0,1675.0,5505800.0,3286850.0,220340
1967,CA,"Beans, all dry (white and coloured)",198.0,1125.0,39100.0,34800.0,7730
1967,CA,Buckwheat,70.0,920.0,28450.0,30850.0,2001
1967,CA,Canola (rapeseed),85.0,850.0,563600.0,661700.0,47792
1967,CA,Corn for grain,49.0,5310.0,1882800.0,354500.0,93132
1967,CA,Corn for silage,7.4,27500.0,6677000.0,242100.0,49684
1967,CA,Flaxseed,121.0,575.0,238250.0,414300.0,28845
1967,CA,Mixed grains,46.0,2310.0,1568850.0,678500.0,72507
1967,CA,Mustard seed,111.0,760.0,68000.0,89400.0,7580
1967,CA,Oats,47.0,1560.0,4654750.0,2985300.0,218329
1967,CA,"Peas, dry",89.0,1590.0,30250.0,19000.0,2680
1967,CA,"Rye, all",43.0,1095.0,304500.0,278200.0,12992
1967,CA,"Rye, spring",42.0,825.0,28400.0,34400.0,1192
1967,CA,Soybeans,98.0,1875.0,220200.0,117400.0,21684
1967,CA,Sugar beets,18.4,29000.0,980800.0,33800.0,18054
1967,CA,Sunflower seed,99.0,885.0,16400.0,18500.0,1629
1967,CA,Tame hay,19.7,4400.0,22718000.0,5162000.0,447548
1967,CA,"Wheat, all",60.0,1325.0,16136450.0,12189500.0,964006
1967,NB,Barley,57.0,1615.0,5900.0,3650.0,335
1967,NB,Buckwheat,57.0,1705.0,1450.0,850.0,82
1967,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1967,NB,Mixed grains,51.0,1910.0,6200.0,3250.0,316
1967,NB,Oats,55.0,1480.0,44300.0,29950.0,2440
1967,NB,Tame hay,18.5,4630.0,426000.0,92000.0,7873
1967,NB,"Wheat, all",62.0,1820.0,3000.0,1650.0,187
1967,NS,Barley,60.0,1760.0,5800.0,3300.0,346
1967,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1967,NS,Mixed grains,54.0,1815.0,8450.0,4650.0,455
1967,NS,Oats,58.0,1450.0,14050.0,9700.0,812
1967,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1967,NS,Tame hay,18.2,4680.0,407000.0,87000.0,7409
1967,NS,"Wheat, all",63.0,2180.0,2400.0,1100.0,150
1967,ON,Barley,55.0,2490.0,287300.0,115300.0,15703
1967,ON,"Beans, all dry (white and coloured)",198.0,1120.0,38600.0,34400.0,7652
1967,ON,Buckwheat,55.0,1385.0,8450.0,6100.0,468
1967,ON,Corn for grain,49.0,5335.0,1835000.0,344000.0,90312
1967,ON,Corn for silage,7.2,28510.0,5530000.0,194000.0,39624
1967,ON,Flaxseed,112.0,1000.0,2850.0,2850.0,319
1967,ON,Mixed grains,46.0,2815.0,934000.0,331800.0,43011
1967,ON,Oats,54.0,2055.0,893600.0,435000.0,48092
1967,ON,"Peas, dry",109.0,1165.0,1400.0,1200.0,153
1967,ON,"Rye, all",47.0,1670.0,33100.0,19800.0,1564
1967,ON,Soybeans,98.0,1875.0,220200.0,117400.0,21684
1967,ON,Sugar beets,14.6,45700.0,260300.0,5700.0,3802
1967,ON,Tame hay,19.8,5830.0,8114000.0,1392000.0,160992
1967,ON,"Wheat, all",67.0,2575.0,430900.0,167300.0,28678
1967,ON,"Wheat, spring",67.0,1870.0,9900.0,5300.0,659
1967,SK,Barley,39.0,1445.0,1372000.0,951000.0,53550
1967,SK,Canola (rapeseed),86.0,955.0,231300.0,242800.0,19788
1967,SK,Corn for silage,13.3,643.0,18000.0,2800.0,240
1967,SK,Flaxseed,121.0,520.0,40600.0,78000.0,4896
1967,SK,Mixed grains,42.0,1420.0,73500.0,51800.0,3060
1967,SK,Mustard seed,117.0,755.0,23900.0,31600.0,2790
1967,SK,Oats,43.0,1220.0,756000.0,619000.0,32340
1967,SK,"Peas, dry",69.0,1500.0,450.0,300.0,31
1967,SK,"Rye, all",42.0,900.0,119800.0,133000.0,4982
1967,SK,"Rye, spring",42.0,740.0,17800.0,24000.0,742
1967,SK,Sunflower seed,113.0,570.0,400.0,700.0,45
1967,SK,Tame hay,20.9,2470.0,1111000.0,450000.0,23275
1967,SK,"Wheat, all",60.0,1160.0,9226000.0,7960000.0,549180
1968,AB,Barley,37.0,2060.0,3875000.0,1882000.0,144180
1968,AB,Canola (rapeseed),79.0,935.0,170100.0,182100.0,13500
1968,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1968,AB,Flaxseed,115.0,950.0,109200.0,115000.0,12599
1968,AB,Mixed grains,35.0,2005.0,291900.0,145700.0,10153
1968,AB,Mustard seed,104.0,955.0,57200.0,59900.0,5922
1968,AB,Oats,34.0,1830.0,1450000.0,793000.0,49820
1968,AB,"Peas, dry",110.0,1670.0,8850.0,5300.0,975
1968,AB,"Rye, all",41.0,1320.0,60700.0,46000.0,2496
1968,AB,"Rye, spring",41.0,1140.0,13700.0,12000.0,562
1968,AB,Sugar beets,20.1,34000.0,540900.0,15900.0,10898
1968,AB,Sunflower seed,120.0,250.0,50.0,200.0,6
1968,AB,Tame hay,27.2,2620.0,2903000.0,1110000.0,79040
1968,AB,"Wheat, all",48.0,1730.0,4518000.0,2614000.0,216835
1968,BC,Barley,38.0,1960.0,135000.0,68800.0,5084
1968,BC,Canola (rapeseed),77.0,875.0,1400.0,1600.0,108
1968,BC,Corn for silage,9.9,39470.0,150000.0,3800.0,1485
1968,BC,Flaxseed,104.0,835.0,250.0,300.0,26
1968,BC,Mixed grains,59.0,2475.0,4950.0,2000.0,294
1968,BC,Oats,43.0,2155.0,67900.0,31500.0,2904
1968,BC,"Peas, dry",73.0,2000.0,1200.0,600.0,88
1968,BC,"Rye, all",39.0,2000.0,2800.0,1400.0,110
1968,BC,Tame hay,29.8,5740.0,998000.0,174000.0,29700
1968,BC,"Wheat, all",55.0,1915.0,122500.0,63900.0,6795
1968,CA,Barley,37.0,1980.0,7098200.0,3583300.0,265822
1968,CA,"Beans, all dry (white and coloured)",183.0,1200.0,44150.0,36750.0,8092
1968,CA,Buckwheat,68.0,915.0,30600.0,33400.0,2069
1968,CA,Canola (rapeseed),81.0,1035.0,441400.0,427300.0,35580
1968,CA,Corn for grain,49.0,5325.0,2076800.0,389900.0,101666
1968,CA,Corn for silage,7.3,28100.0,7235000.0,257100.0,53065
1968,CA,Flaxseed,113.0,810.0,499500.0,617050.0,56594
1968,CA,Mixed grains,42.0,2595.0,1772150.0,683300.0,74264
1968,CA,Mustard seed,99.0,985.0,212700.0,215700.0,21056
1968,CA,Oats,38.0,1830.0,5501050.0,3006150.0,211569
1968,CA,"Peas, dry",89.0,1280.0,27500.0,21450.0,2455
1968,CA,"Rye, all",40.0,1205.0,330400.0,274100.0,13377
1968,CA,"Rye, spring",40.0,1050.0,37100.0,35400.0,1500
1968,CA,Soybeans,90.0,2060.0,245700.0,119400.0,22026
1968,CA,Sugar beets,19.0,30800.0,996300.0,32300.0,18923
1968,CA,Sunflower seed,109.0,695.0,11250.0,16200.0,1230
1968,CA,Tame hay,20.5,4100.0,20319000.0,4909000.0,415748
1968,CA,"Wheat, all",49.0,1485.0,17690400.0,11908200.0,872754
1968,NB,Barley,54.0,2460.0,7500.0,3050.0,404
1968,NB,Buckwheat,51.0,2055.0,1850.0,900.0,95
1968,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1968,NB,Mixed grains,47.0,2255.0,7100.0,3150.0,333
1968,NB,Oats,54.0,1690.0,45100.0,26700.0,2427
1968,NB,Tame hay,19.0,4400.0,387000.0,88000.0,7366
1968,NB,"Wheat, all",58.0,2240.0,5150.0,2300.0,299
1968,NS,Barley,57.0,2425.0,7400.0,3050.0,425
1968,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1968,NS,Mixed grains,51.0,2515.0,11200.0,4450.0,575
1968,NS,Oats,55.0,1825.0,17700.0,9700.0,975
1968,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1968,NS,Tame hay,19.0,4270.0,350000.0,82000.0,6659
1968,NS,"Wheat, all",59.0,2760.0,2900.0,1050.0,171
1968,ON,Barley,49.0,2925.0,355300.0,121400.0,17299
1968,ON,"Beans, all dry (white and coloured)",184.0,1200.0,43700.0,36400.0,8025
1968,ON,Buckwheat,54.0,1435.0,8750.0,6100.0,474
1968,ON,Corn for grain,49.0,5335.0,2006000.0,376000.0,97907
1968,ON,Corn for silage,6.8,29190.0,5897000.0,202000.0,40300
1968,ON,Flaxseed,117.0,1040.0,2550.0,2450.0,299
1968,ON,Mixed grains,43.0,3105.0,1056200.0,339900.0,45535
1968,ON,Oats,50.0,2275.0,883900.0,388500.0,44130
1968,ON,"Peas, dry",111.0,1335.0,1600.0,1200.0,177
1968,ON,"Rye, all",42.0,1740.0,36500.0,21000.0,1550
1968,ON,Soybeans,90.0,2060.0,245700.0,119400.0,22026
1968,ON,Tame hay,18.1,5520.0,7253000.0,1315000.0,131118
1968,ON,"Wheat, all",66.0,2790.0,414100.0,148500.0,27526
1968,ON,"Wheat, spring",67.0,1800.0,8100.0,4500.0,539
1968,SK,Barley,36.0,1715.0,1742000.0,1016000.0,62400
1968,SK,Canola (rapeseed),81.0,1095.0,226800.0,206800.0,18400
1968,SK,Corn for silage,13.6,652.0,15000.0,2300.0,204
1968,SK,Flaxseed,114.0,725.0,116800.0,161000.0,13340
1968,SK,Mixed grains,40.0,1720.0,95900.0,55800.0,3854
1968,SK,Mustard seed,95.0,1010.0,130600.0,129500.0,12384
1968,SK,Oats,32.0,1565.0,1141000.0,728000.0,36260
1968,SK,"Peas, dry",65.0,2000.0,800.0,400.0,52
1968,SK,"Rye, all",40.0,1055.0,164900.0,156000.0,6630
1968,SK,"Rye, spring",40.0,995.0,22900.0,23000.0,918
1968,SK,Sunflower seed,80.0,300.0,300.0,1000.0,24
1968,SK,Tame hay,23.7,2620.0,1179000.0,450000.0,27950
1968,SK,"Wheat, all",49.0,1315.0,10125000.0,7689000.0,499947
1969,AB,Barley,28.0,2150.0,4267000.0,1983000.0,121520
1969,AB,Buckwheat,93.0,815.0,3300.0,4050.0,306
1969,AB,Canola (rapeseed),102.0,805.0,265400.0,330200.0,27144
1969,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1969,AB,Flaxseed,101.0,880.0,160000.0,182000.0,16128
1969,AB,Mixed grains,30.0,2125.0,326600.0,153800.0,9920
1969,AB,Mustard seed,88.0,1125.0,22700.0,20200.0,2000
1969,AB,Oats,34.0,1965.0,1511000.0,769000.0,51940
1969,AB,"Peas, dry",97.0,1820.0,9650.0,5300.0,935
1969,AB,"Rye, all",34.0,1225.0,89400.0,73000.0,3080
1969,AB,"Rye, spring",35.0,1335.0,25400.0,19000.0,880
1969,AB,Sugar beets,20.3,33300.0,523100.0,15700.0,10644
1969,AB,Sunflower seed,0.0,0.0,0.0,0.0,0
1969,AB,Tame hay,24.5,3100.0,3629000.0,1170000.0,89000
1969,AB,"Wheat, all",43.0,1775.0,3810000.0,2144000.0,163800
1969,BC,Barley,33.0,1675.0,115400.0,68800.0,3816
1969,BC,Canola (rapeseed),103.0,675.0,2700.0,4000.0,278
1969,BC,Corn for silage,10.4,42440.0,191000.0,4500.0,1983
1969,BC,Flaxseed,104.0,715.0,250.0,350.0,26
1969,BC,Mixed grains,52.0,2490.0,6100.0,2450.0,315
1969,BC,Oats,32.0,1855.0,57100.0,30800.0,1813
1969,BC,"Peas, dry",65.0,1650.0,1650.0,1000.0,108
1969,BC,"Rye, all",36.0,2500.0,2500.0,1000.0,89
1969,BC,Tame hay,30.3,6050.0,1089000.0,180000.0,33000
1969,BC,"Wheat, all",44.0,1525.0,92500.0,60700.0,4080
1969,CA,Barley,31.0,2135.0,8082800.0,3787950.0,247244
1969,CA,"Beans, all dry (white and coloured)",154.0,1460.0,53100.0,36400.0,8200
1969,CA,Buckwheat,70.0,915.0,37350.0,40900.0,2605
1969,CA,Canola (rapeseed),101.0,930.0,760300.0,818200.0,76772
1969,CA,Corn for grain,52.0,4720.0,1883200.0,399100.0,97262
1969,CA,Corn for silage,7.3,27700.0,7780000.0,280600.0,56854
1969,CA,Flaxseed,101.0,750.0,712400.0,947350.0,72042
1969,CA,Mixed grains,40.0,2525.0,1792550.0,709350.0,71376
1969,CA,Mustard seed,79.0,1085.0,117000.0,108000.0,9250
1969,CA,Oats,38.0,1855.0,5473100.0,2952900.0,208202
1969,CA,"Peas, dry",79.0,1180.0,34650.0,29400.0,2733
1969,CA,"Rye, all",35.0,1120.0,385700.0,343700.0,13511
1969,CA,"Rye, spring",34.0,1200.0,43400.0,36200.0,1482
1969,CA,Soybeans,89.0,1600.0,208600.0,130300.0,18624
1969,CA,Sugar beets,19.4,30500.0,978100.0,32100.0,18970
1969,CA,Sunflower seed,121.0,795.0,15400.0,19400.0,1870
1969,CA,Tame hay,20.2,4500.0,22316000.0,4908000.0,450977
1969,CA,"Wheat, all",47.0,1810.0,18267950.0,10101600.0,852385
1969,NB,Barley,49.0,2200.0,8900.0,4050.0,438
1969,NB,Buckwheat,50.0,1780.0,1600.0,900.0,80
1969,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1969,NB,Mixed grains,43.0,2465.0,8500.0,3450.0,363
1969,NB,Oats,47.0,1750.0,46000.0,26300.0,2178
1969,NB,Tame hay,20.4,4020.0,330000.0,82000.0,6734
1969,NB,"Wheat, all",53.0,2205.0,4300.0,1950.0,229
1969,NS,Barley,53.0,2530.0,9100.0,3600.0,480
1969,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1969,NS,Mixed grains,47.0,2610.0,11350.0,4350.0,529
1969,NS,Oats,55.0,1980.0,16850.0,8500.0,928
1969,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1969,NS,Tame hay,19.8,4160.0,316000.0,76000.0,6264
1969,NS,"Wheat, all",55.0,2910.0,4950.0,1700.0,272
1969,ON,Barley,48.0,2690.0,342900.0,127500.0,16380
1969,ON,"Beans, all dry (white and coloured)",154.0,1460.0,52600.0,36000.0,8119
1969,ON,Buckwheat,56.0,1320.0,7250.0,5500.0,408
1969,ON,Corn for grain,52.0,4720.0,1784000.0,378000.0,91986
1969,ON,Corn for silage,6.8,28420.0,6337000.0,223000.0,43097
1969,ON,Flaxseed,106.0,960.0,1150.0,1200.0,122
1969,ON,Mixed grains,43.0,2950.0,1021000.0,346000.0,44016
1969,ON,Oats,49.0,2010.0,651400.0,323700.0,31680
1969,ON,"Peas, dry",109.0,1050.0,1050.0,1000.0,114
1969,ON,"Rye, all",45.0,1640.0,39900.0,24300.0,1776
1969,ON,Soybeans,89.0,1600.0,208600.0,130300.0,18624
1969,ON,Tame hay,18.2,6140.0,7830000.0,1275000.0,142412
1969,ON,"Wheat, all",63.0,2650.0,396600.0,149800.0,25206
1969,ON,"Wheat, spring",63.0,1735.0,6600.0,3800.0,419
1969,SK,Barley,31.0,2170.0,2373000.0,1093000.0,73030
1969,SK,Buckwheat,72.0,915.0,3700.0,4050.0,265
1969,SK,Canola (rapeseed),99.0,1020.0,412800.0,404700.0,40950
1969,SK,Corn for silage,7.8,900.0,18000.0,2000.0,140
1969,SK,Flaxseed,101.0,920.0,287000.0,312000.0,29041
1969,SK,Mixed grains,33.0,2095.0,114300.0,54600.0,3808
1969,SK,Mustard seed,77.0,1110.0,80700.0,72800.0,6230
1969,SK,Oats,34.0,1925.0,1558000.0,809000.0,53530
1969,SK,"Peas, dry",70.0,1715.0,1200.0,700.0,84
1969,SK,"Rye, all",33.0,990.0,176500.0,178000.0,5907
1969,SK,"Rye, spring",33.0,1030.0,16500.0,16000.0,552
1969,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1969,SK,Tame hay,23.1,3090.0,1515000.0,490000.0,35070
1969,SK,"Wheat, all",47.0,1815.0,12193000.0,6718000.0,577920
1970,AB,Barley,32.0,2260.0,4115000.0,1821000.0,130410
1970,AB,Buckwheat,66.0,970.0,7850.0,8100.0,522
1970,AB,Canola (rapeseed),101.0,985.0,578300.0,586800.0,58650
1970,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1970,AB,Flaxseed,88.0,1025.0,269300.0,263000.0,23744
1970,AB,Mixed grains,34.0,2355.0,428600.0,182100.0,14700
1970,AB,Mustard seed,99.0,990.0,22100.0,22300.0,2192
1970,AB,Oats,36.0,2175.0,1804000.0,1053000.0,64350
1970,AB,"Peas, dry",98.0,1635.0,11950.0,7300.0,1166
1970,AB,"Rye, all",36.0,1455.0,132200.0,91000.0,4784
1970,AB,"Rye, spring",36.0,1265.0,15200.0,12000.0,552
1970,AB,Sugar beets,18.2,31900.0,474900.0,14900.0,8648
1970,AB,Sunflower seed,75.0,650.0,650.0,1000.0,49
1970,AB,Tame hay,22.0,4080.0,5625000.0,1380000.0,124000
1970,AB,"Wheat, all",50.0,1860.0,1959000.0,1052000.0,97200
1970,BC,Barley,38.0,1795.0,130600.0,72800.0,4980
1970,BC,Canola (rapeseed),101.0,940.0,9100.0,9700.0,920
1970,BC,Corn for silage,10.4,42040.0,206000.0,4900.0,2145
1970,BC,Flaxseed,90.0,1000.0,100.0,100.0,9
1970,BC,Mixed grains,53.0,2395.0,6350.0,2650.0,335
1970,BC,Oats,38.0,1905.0,46300.0,24300.0,1740
1970,BC,"Peas, dry",62.0,1320.0,1450.0,1100.0,90
1970,BC,"Rye, all",35.0,2375.0,1900.0,800.0,67
1970,BC,Tame hay,30.0,5840.0,1179000.0,202000.0,35425
1970,BC,"Wheat, all",49.0,1700.0,51700.0,30400.0,2508
1970,CA,Barley,35.0,2220.0,8889250.0,4003250.0,307415
1970,CA,"Beans, all dry (white and coloured)",209.0,1520.0,50550.0,33250.0,10589
1970,CA,Buckwheat,62.0,1000.0,62000.0,62000.0,3873
1970,CA,Canola (rapeseed),103.0,1000.0,1646500.0,1648700.0,169099
1970,CA,Corn for grain,54.0,5280.0,2633800.0,499000.0,142297
1970,CA,Corn for silage,7.3,30300.0,8910000.0,294100.0,65289
1970,CA,Flaxseed,87.0,910.0,1218400.0,1340400.0,105963
1970,CA,Mixed grains,41.0,2555.0,2026200.0,792600.0,83286
1970,CA,Mustard seed,83.0,1050.0,85200.0,81000.0,7095
1970,CA,Oats,39.0,1955.0,5444300.0,3289000.0,211438
1970,CA,"Peas, dry",78.0,1265.0,44050.0,34800.0,3427
1970,CA,"Rye, all",35.0,1425.0,479800.0,336700.0,16879
1970,CA,"Rye, spring",35.0,1265.0,31400.0,24800.0,1101
1970,CA,Soybeans,102.0,2085.0,282600.0,135600.0,28870
1970,CA,Sugar beets,17.8,29900.0,831800.0,27800.0,14789
1970,CA,Sunflower seed,134.0,880.0,25150.0,28500.0,3367
1970,CA,Tame hay,21.0,4700.0,24455000.0,5258000.0,512731
1970,CA,"Wheat, all",53.0,1785.0,9023050.0,5053000.0,476614
1970,NB,Barley,51.0,2045.0,7150.0,3500.0,367
1970,NB,Buckwheat,52.0,1815.0,1450.0,800.0,76
1970,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1970,NB,Mixed grains,44.0,2010.0,8150.0,4050.0,360
1970,NB,Oats,48.0,1505.0,35250.0,23450.0,1691
1970,NB,Tame hay,21.0,4280.0,308000.0,72000.0,6460
1970,NB,"Wheat, all",53.0,2160.0,3350.0,1550.0,177
1970,NS,Barley,56.0,2340.0,8300.0,3550.0,462
1970,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1970,NS,Mixed grains,47.0,2405.0,8900.0,3700.0,420
1970,NS,Oats,55.0,1755.0,13500.0,7700.0,736
1970,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1970,NS,Tame hay,21.5,4090.0,286000.0,70000.0,6142
1970,NS,"Wheat, all",56.0,3190.0,6700.0,2100.0,378
1970,ON,Barley,50.0,2785.0,377800.0,135600.0,18741
1970,ON,"Beans, all dry (white and coloured)",210.0,1525.0,50000.0,32800.0,10501
1970,ON,Buckwheat,57.0,1315.0,5250.0,4000.0,300
1970,ON,Corn for grain,54.0,5340.0,2429000.0,455000.0,130050
1970,ON,Corn for silage,6.8,31120.0,7250000.0,233000.0,49231
1970,ON,Flaxseed,106.0,1065.0,850.0,800.0,90
1970,ON,Mixed grains,44.0,3055.0,1088500.0,356100.0,47995
1970,ON,Oats,51.0,2220.0,601400.0,271100.0,30415
1970,ON,"Peas, dry",107.0,1190.0,950.0,800.0,102
1970,ON,"Rye, all",40.0,1755.0,44100.0,25100.0,1753
1970,ON,Soybeans,102.0,2085.0,282600.0,135600.0,28870
1970,ON,Tame hay,19.0,5720.0,6940000.0,1214000.0,131962
1970,ON,"Wheat, all",63.0,2920.0,431300.0,147600.0,26952
1970,ON,"Wheat, spring",63.0,2030.0,7300.0,3600.0,459
1970,SK,Barley,36.0,2315.0,3092000.0,1335000.0,112180
1970,SK,Buckwheat,62.0,915.0,9250.0,10100.0,574
1970,SK,Canola (rapeseed),104.0,1005.0,895800.0,890300.0,92825
1970,SK,Corn for silage,7.6,688.0,11000.0,1600.0,84
1970,SK,Flaxseed,86.0,1040.0,652800.0,627000.0,56283
1970,SK,Mixed grains,35.0,2160.0,153100.0,70800.0,5325
1970,SK,Mustard seed,77.0,1105.0,53600.0,48600.0,4137
1970,SK,Oats,34.0,2090.0,1650000.0,1032800.0,56710
1970,SK,"Peas, dry",75.0,1500.0,1500.0,1000.0,112
1970,SK,"Rye, all",34.0,1375.0,228200.0,166000.0,7740
1970,SK,"Rye, spring",34.0,1265.0,15200.0,12000.0,516
1970,SK,Sunflower seed,76.0,750.0,900.0,1200.0,68
1970,SK,Tame hay,22.0,3910.0,2540000.0,650000.0,56000
1970,SK,"Wheat, all",53.0,1765.0,5715000.0,3238000.0,304500
1971,AB,Barley,31.0,2120.0,4877000.0,2302000.0,150080
1971,AB,Buckwheat,66.0,760.0,2850.0,3750.0,188
1971,AB,Canola (rapeseed),97.0,900.0,725700.0,804500.0,70080
1971,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1971,AB,Flaxseed,88.0,810.0,88900.0,110000.0,7840
1971,AB,Mixed grains,35.0,2165.0,367400.0,169600.0,12780
1971,AB,Mustard seed,75.0,845.0,15000.0,17800.0,1122
1971,AB,Oats,32.0,1970.0,1558000.0,989400.0,50500
1971,AB,"Peas, dry",96.0,1650.0,11700.0,7100.0,1118
1971,AB,"Rye, all",32.0,1505.0,152200.0,101000.0,4920
1971,AB,"Rye, spring",32.0,1120.0,11200.0,10000.0,361
1971,AB,Sugar beets,21.1,36500.0,620800.0,17000.0,13097
1971,AB,Sunflower seed,99.0,565.0,3100.0,5500.0,306
1971,AB,Tame hay,23.7,3740.0,4491000.0,1200000.0,106425
1971,AB,"Wheat, all",48.0,1780.0,2477000.0,1393000.0,118300
1971,BC,Barley,34.0,2030.0,160900.0,79300.0,5542
1971,BC,Canola (rapeseed),97.0,795.0,11300.0,14200.0,1095
1971,BC,Corn for silage,10.4,39620.0,210000.0,5300.0,2194
1971,BC,Flaxseed,70.0,1000.0,100.0,100.0,7
1971,BC,Mixed grains,57.0,2560.0,7300.0,2850.0,415
1971,BC,Oats,32.0,2200.0,79900.0,36300.0,2590
1971,BC,"Peas, dry",62.0,2350.0,2350.0,1000.0,146
1971,BC,"Rye, all",33.0,2335.0,1400.0,600.0,46
1971,BC,Tame hay,30.0,6800.0,1415000.0,208000.0,42510
1971,BC,"Wheat, all",46.0,2045.0,90200.0,44100.0,4176
1971,CA,Barley,32.0,2315.0,13099250.0,5657500.0,412641
1971,CA,"Beans, all dry (white and coloured)",232.0,1730.0,79250.0,45800.0,18362
1971,CA,Buckwheat,67.0,1100.0,54450.0,49600.0,3630
1971,CA,Canola (rapeseed),95.0,1000.0,2165900.0,2161400.0,206625
1971,CA,Corn for grain,46.0,5165.0,2941500.0,569700.0,136718
1971,CA,Corn for silage,7.6,31000.0,9724000.0,313000.0,73759
1971,CA,Flaxseed,87.0,795.0,568800.0,715350.0,49287
1971,CA,Mixed grains,40.0,2625.0,2183700.0,831600.0,86365
1971,CA,Mustard seed,72.0,1010.0,84200.0,83500.0,6055
1971,CA,Oats,37.0,2030.0,5640550.0,3183550.0,208460
1971,CA,"Peas, dry",73.0,1610.0,52500.0,32650.0,3838
1971,CA,"Rye, all",32.0,1440.0,556600.0,386400.0,17714
1971,CA,"Rye, spring",32.0,1125.0,23200.0,20600.0,735
1971,CA,Soybeans,109.0,1885.0,279800.0,148500.0,30432
1971,CA,Sugar beets,20.1,33600.0,1103100.0,32800.0,22215
1971,CA,Sunflower seed,120.0,790.0,76700.0,96900.0,9238
1971,CA,Tame hay,22.1,4500.0,21948000.0,4885000.0,483998
1971,CA,"Wheat, all",50.0,1835.0,14411900.0,7852050.0,717322
1971,NB,Barley,50.0,2115.0,6550.0,3100.0,330
1971,NB,Buckwheat,50.0,1800.0,1350.0,750.0,68
1971,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1971,NB,Mixed grains,44.0,2320.0,8350.0,3600.0,369
1971,NB,Oats,49.0,1720.0,35600.0,20700.0,1732
1971,NB,Tame hay,20.0,4520.0,298000.0,66000.0,5970
1971,NB,"Wheat, all",53.0,2360.0,5900.0,2500.0,313
1971,NS,Barley,57.0,2030.0,7100.0,3500.0,405
1971,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1971,NS,Mixed grains,48.0,2160.0,7450.0,3450.0,359
1971,NS,Oats,55.0,1585.0,11400.0,7200.0,628
1971,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1971,NS,Tame hay,20.4,4940.0,306000.0,62000.0,6234
1971,NS,"Wheat, all",59.0,2550.0,5100.0,2000.0,299
1971,ON,Barley,46.0,2905.0,453400.0,156200.0,21033
1971,ON,"Beans, all dry (white and coloured)",232.0,1735.0,78700.0,45300.0,18265
1971,ON,Buckwheat,58.0,1315.0,5250.0,4000.0,304
1971,ON,Corn for grain,45.0,5085.0,2599000.0,511000.0,117648
1971,ON,Corn for silage,7.2,31340.0,7836000.0,250000.0,56320
1971,ON,Flaxseed,98.0,1090.0,600.0,550.0,59
1971,ON,Mixed grains,42.0,3070.0,1153500.0,375500.0,48036
1971,ON,Oats,50.0,2195.0,577200.0,263000.0,28817
1971,ON,"Peas, dry",104.0,1250.0,750.0,600.0,78
1971,ON,"Rye, all",38.0,1695.0,32900.0,19400.0,1244
1971,ON,Soybeans,109.0,1885.0,279800.0,148500.0,30432
1971,ON,Tame hay,18.7,5440.0,5953000.0,1095000.0,111554
1971,ON,"Wheat, all",63.0,2740.0,394800.0,144000.0,24943
1971,ON,"Wheat, spring",63.0,1965.0,11800.0,6000.0,743
1971,SK,Barley,30.0,2435.0,5487000.0,2255000.0,166320
1971,SK,Buckwheat,78.0,925.0,4350.0,4700.0,340
1971,SK,Canola (rapeseed),95.0,1045.0,1156700.0,1107600.0,109650
1971,SK,Corn for silage,8.0,875.0,7000.0,800.0,56
1971,SK,Flaxseed,87.0,875.0,327700.0,374000.0,28380
1971,SK,Mixed grains,34.0,2265.0,187800.0,83000.0,6440
1971,SK,Mustard seed,71.0,1065.0,65500.0,61500.0,4621
